paragraph_index,original_iast,run_count
4482,"nanv anyair adhiṣṭhite vrīhy-ādi-dehe nauśayināṁ saṁśleṣa-mātram eva na tu bhogārthaṁ janma, bhoga-hetoḥ karmaarṇābhāvāt ity uktir ayuktā tad-dhetoḥ sattvāt | tathā hi, svargādi-phalakam iṣṭādi-karmaivāśuddham agnisomīyādi-paśu-hiṁsā-miśratvāt | hiṁsā tu pāpam eva | mā hiṁsyāt sarvā bhūtāni iti pratiṣedhāt | tataś ca pūyāṁśaḥ svargaṁ date pāpāṁśas tu vrīhy-ādi-bhāvam iti | śarīra-jaiḥ karma-doṣair yāti sthāvaratāṁ naraḥ [manu 12.9] iti smṛteś ca | ato vrīhyādiṣu mukhyaṁ janmeti cen, na | kutaḥ ? śabdāt | agniṣomīyaṁ paśum ālabheta ity ādi-veda-vākyād ity arthaḥ | tathā ca dharmatvādharmatvayor vedaika-gamyatvād utsargo hi saḥ | agniṣomīyam iti tv apavādaḥ | utsargāpavādayor vyavasthita-viṣayatvāt na kiṁcic codyam asti | tasmād vrīhy-ādibhiḥ saṁśleṣa-mātraṁ janmeti ||26||",5
4485,hds: 11.5.13.,2
4492,retaḥ sig-yogo’tha ||,2
4494,atha vrīhy-ādi-bhāvānantaram anuśayino retaḥ-sig-yogas tatraiva śrūyate | yo yo hy annam atti yo retaḥ siñcati tad bhūya eva bhavati [chā.u. 5.10.6] iti | na ca tasya mukhyaṁ retaḥ sig-rūpatvam | anyasyānya-rūpatvāsambhavāt | tattve dehāpty-ayogāc ca | tasmāt saṁśleṣa-mātraṁ tat-svīkāryam | evaṁ sati vrīhyādāv api tad evāstu vairūpye hetv-abhāvāt ||27||,3
4496,rpc: ---,2
4497,hds: 3.31.1.,2
4501,yoneḥ śarīram ||,2
4503,"lyab-lope karmaṇi pañcamī | pitṛ-śarīrāt mātṛ-yoniṁ praviśya deham āpnoty anuśaya-phala-bhogāya, tad ya iha ramaṇīya-caraṇāḥ [chā.u. 5.10.7] ity ādeḥ | tasmād ākāśādi-prāptir iva vrīhy-ādi-prāptir iti siddham | itthaṁ ca duḥkha-sāre saṁsāre virajya harir evānanda-mayo dhyeyaḥ sudhiyeti vyañjitam ||27||",3
4505,rpc: 3.31.1-4,2
4506,hds: 3.31.2,2
4526,"na tatra rathā na ratha-yogā na panthāno bhavanti, atha rathān ratha-yogān pathaḥ sṛjate | na tatrā’’nandā mudaḥ pramudo bhavanti, athā’’nandān mudaḥ pramudaḥ sṛjate | na tatra veśāntāḥ puṣkariṇyaḥ sravantyo bhavanti, atha puṣkariṇyaḥ sravantyaḥ sṛjate, sa hi kartā [bṛ.ā.u. 4.3.10] iti | ",2
4530,sandhye sṛṣṭir āha hi ||,2
4532,"sandhyaṁ svapnaḥ, sandhyaṁ tṛtīyaṁ svapna-sthānam [bṛ.ā.u. 4.3.9] iti tatraiva śravaṇāt | gāgara-suṣupti-madhya-bhavatvāc ca | tatra yā rathādi-sṛṣṭiḥ sā paramātma-kṛtaiva | kutaḥ ? hi yataḥ | sa hi kartā iti śrutir eva svapne rathādi-sṛṣṭiṁ tat-kṛtām āha | ayaṁ bhāvaḥ—alpālpa-karmānusāri-phala-bhogāya svapna-draṣṭṛ-puṁ-mātrānubhāvyāṁs tāvan-mātra-samayān rathādīn paramātmā sṛjati | tasmāt sa hi karteti satya-saṅkalpasyācintya-śakteḥ tādṛśa-kartṛtvaṁ sambhavaty evety arthaḥ | svapnāntam ity ādi śruty-antarāc ceti | jaivī satya-saṅkalpatā tu mokṣe syād ato na tayā svapna-sṛṣṭiḥ ||1||",5
4535,hds : 6.16.55.,2
4539,nirmātāraṁ caike putrādayaś ca ||,2
4541,"yata eke kaṭhāḥ paramātmānam eva svāpnikānāṁ kāmānāṁ nirmātāram āmananti, ya eṣu supteṣu jāgarti kāmaṁ kāmaṁ puruṣo nirmimāṇa [ka.u. 2.2.8] iti | eṣu jīveṣu te ca kāmāḥ putrādaya eva na tv icchā-mātram | sarvān kāmān chandattaḥ prārthayasva śatāyuṣaḥ putra-pautrān vṛṇīṣva [ka.u. 1.1.25] iti teṣām eva kāma-śabdena prakṛtatvāt | etasmād eva putro jāyate, etasmād bhrātā | etasmād bhāryā, yad enaṁ svapne nābhihanti [gaupavana-śruti] iti smṛty-antarāc ca ||2||",7
4544,hds : 11.13.32.,2
4550,māyā-mātraṁ tu kārtsnyenānabhivyakta-svarūpatvāt ||,2
4552,svapna-sṛṣṭāvatarkyā māyaiva karaṇam | na tu pañcīkṛtāni bhūtāni caturmukhādayaś ca | kutaḥ ? kṛtsnyenety ādeḥ sarvānubhāvyatayānabhivyakter ity arthaḥ | tasmāt paramātma-kṛtā svapna-sṛṣṭir iti siddham ||3||,3
4554,"rpc : 7.13.23, 11.3.36.",2
4555,hds : 11.13.32.,2
4564,sūcakaś ca hi śruter ācakṣate ca tad-vidaḥ ||,2
4568,yadā karmasu kāmyeṣu striyaṁ svapne’bhipaśyati | ,2
4569,samṛddhiṁ tatra jānīyāt tasmin svapna-nidarśane || iti chāndogyāt [5.2.9] |,2
4571,"atha svapne puruṣaṁ kṛṣṇaṁ kṛṣṇa-dantaṁ paśyati sa enaṁ hanti iti kauṣītakī-brāhmaṇāc ca | tad-vidaḥ svapna-jñāś ca svapnaṁ śubhādi-sūcakam ācakṣate | svapne gajārohaṇaṁ śubhasya, kharārohaṇaṁ tv aśubhasya sūcakam ity ādi | ",2
4573,ādiṣṭavān yathā svapne rāma-rakṣām imāṁ haraḥ | ,2
4574,tathā likhitavān prātaḥ prabuddho budha-kauśikaḥ ||,2
4584,parābhidhyānāt tu tirohitaṁ tato hy asya bandha-viparyayau ||,2
4588,svapnādi-buddhi-kartā ca tiraskartā sa eva tu | ,2
4589,tad-icchayā yato hy asya bandha-mokṣau pratiṣṭhitau || iti smṛteś ca | ,2
4593,"rpc : 3.26.6-7, 11.11.3-4, 11.3.41, 11.20.30.",2
4603,svapnāntaṁ jāgaritāntaṁ cobhau yenānupaśyati |,2
4604,mahāntaṁ vibhum ātmānaṁ matvā dhīro na śocati || [ka.u. 2.1.4] iti |,2
4608,deha-yogād vā so’pi || ,2
4612,"rpc : 11.11.10, 11.13.24-25, 3.31.43-44.",2
4613,hds : 11.13.32.,2
4621,"atha suṣupti-sthānaṁ cintyate | tatraitāḥ suṣupit-viṣayāḥ śrutayaḥ | āsu tadā nāḍīṣu sṛpto bhavati [chā.u. 8.6.1] iti chāndogye | tābhiḥ pratyavasṛpya purītati śete [bṛ.ā.u. 2.1.19] iti | ya eṣo’ntar hṛdaya ākāśas tasmiñ śete [bṛ.ā.u. 4.4.22] iti ca bṛhad-āraṇyake | evam anyatra ca | iha ākāśa-śabdo brahma-vācakaḥ | atra nāḍyaḥ purītad brahma ca suṣupty-ādhāratayā śrūyante | kim eṣāṁ vikalpaḥ samuccayo veti vīkṣāyāṁ tulyārthānāṁ mitho’pekṣādarśanāt, tulyārthas tu vikalperan iti nyāyāc ca vikalpaḥ syāt | iti prāpte—",9
4623,tad-abhāvo nāḍīṣu tac-chruter ātmani ca || ,2
4626,"rpc : 11.13.26, 11.25.19, 12.11.18-19.",2
4627,hds : 6.16.55-56.,2
4631,ataḥ prabodho’smāt ||,2
4633,"yato brahmaiva supti-sthānaṁ nāḍy-ādīnāṁ tu dvāra-mātratāto’smād brahmaṇaḥ sakāśād eva svāpottaraṁ prabodhaḥ śrūyate chāndogye—sataś cāgatya na viduḥ sata āgacchāmahe [chā.u. 6.10.2] iti | vikalpe tu kadācin nāḍībhyaḥ kadācit pūrītataḥ kadācic ca brahmaṇaḥ sa śrūyate, na ca tathāsti | tasmād brahmaiva tat ||8||",3
4636,"rpc : 8.1.7, 8.1.9",2
4644,atha sataś cāgatya na viduḥ [chā.u. 6.10.2] ity atra vicārāntaram | supta evottiṣṭhed utānya eveti saṁśaye brahma-sampannasya prācīna-dehādi-sambandhāsambhavāt anya eveti prāpte—,3
4646,sa eva tu karmānusmṛti-śabda-vidhibhyaḥ ||,2
4648,"tu-śabdaḥ śaṅkā-kṣepāya | supta evottiṣṭhati nānyaḥ | kutaḥ ? karmādibhyaḥ | supti-prāg-anuṣṭhita-śeṣa-laukika-karma-samāpanaṁ karmā-śabdārthaḥ | anusmṛtir yo’haṁ suptaḥ sa eva pratibuddho’smi pratyabhijñā | śabdas tu--iha vyāghro vā siṁho vā vṛko vā varāho vā kīṭo vā pataṅgo vā daṁśo vā maśako vā yad yad bhavanti tadā bhavanti [chā.u. 6.10.2] iti chāndogya-śrutiḥ | vyāghrādayo jīvāḥ supteḥ prāg yad yac charīraṁ prāptās ta eva pratibuddhās tat tad evāpnuvantīti tatrārthaḥ | vidhiś ca, ātmānam eva lokam upāsīta [bṛ.ā.u. 1.4.15] iti bṛhad-āraṇyaka-dṛṣṭo mokṣa-viṣayaḥ | so’pi suptasya muktatve’rthakaḥ syāt | ayaṁ bhāvaḥ—yathā lavaṇāmbu-pūrṇaḥ pihita-mukhaḥ kumbho gaṅgāyāṁ nikṣiptaḥ punar uddhriyate, tathā vāsanāvṛto jīvaḥ supto virata-samasta-karaṇo viśvāsa-sthānaṁ brahma sampadyāpi puna-bhogāyottiṣṭhati | na ca nirvāsanavat tat-sārūpyam upaiti | tad etac ca karmādibhyo’vagatam iti ||9|| ",5
4650,"rpc : 11.3.40, 11.13.31, 11.28.15, 11.25.19. ",2
4651,"hds : 11.13.27-28, 11.3.39",2
4661,mugdhe’rdha-sampattiḥ pariśeṣāt ||,2
4665,hṛdaya-sthāt parāj jīvo dūrastho jāgrad eṣyati |,2
4666,samīpasthas tathā svapnaṁ svapity asmin layaṁ vrajan |,2
4667,ata evaṁ trayo’vasthā mohas tu pāriśeṣataḥ |,2
4668,ardha-prāptir iti jñeyo dṛśsarva-mātraṁ prati smṛteḥ || iti hi smṛtiḥ ||,4
4674,rpc : vi.pu. 6.5.84-85,2
4675,"hds : 6.16.61-62, 3.30.23, 3.31.6",2
4683,evaṁ nikhila-niyāmakatayā bhagavato mahimā darśitaḥ | idānīṁ bahudhāvabhāto’py aikyaṁ svasmin na tyajatīty avicintya svarūpatā tasya darśyate | yadyapi prakāśādivan naivaṁ paraḥ ity ādinā uktam etat tathāpi yugapad bahu-bhāvena bheda-pratīto na samāhitam ato’trācintyatvena tat-samarthanam | eko’pi san bahudhā yo’vabhāti ity ādi śrutam | ,5
4687,na sthānato’pi parasyobhaya-liṅgaṁ sarvatra hi ||,2
4689,"parasya bhagavataḥ svarūpaṁ sthānato’pi nobhaya-liṅgam ubhaya-lakṣaṇam | sthāna-bhede’pi sthāni viśeṣyaṁ na bhidyate ity arthaḥ | hi yasmād ekam eva svarūpam acintya-śaktyā yugapat sarvatrāvabhāti, eko’pi sann iti śruteḥ | sthānāni bhagavad-āvirbhāvāspadāni tad-vividha-līlāśraya-bhūtāni saṁvyoma-śabditāni | vividha-bhāvavanto bhaktāś ca | teṣu sarveṣv ekam eva svarūpaṁ vibhāti ||11||",3
4691,"rpc : 1.10.21-22, 1.10.24, 1.9.39, 8.1.11, 8.3.24.",2
4692,"hds : 10.33.19, 10.33.16, 3.32.33",2
4698,na bhedād iti cen na pratyekam atad-vacanāt ||,2
4700,"bahudhāvabhātasyāpi tāttvikatvena bhedābheda-prāpteḥ pūrvoktaṁ na yuktam iti cen, na | kutaḥ ? pratīty-ādeḥ indro māyābhiḥ puru-rūpaḥ īyate yuktā hy asya harayaḥ śatādaśety ayaṁ vai harayo’yaṁ vai daśa ca sahasrāṇi ca bahūni cānantāni ca tad etad brahmāpūrvam anaparam anataram abāhyam ayam ātmā brahma sarvānubhūtir ity anuśāsanam [bṛ.ā.u. 2.5.19] iti bṛhad-āraṇyake sarveṣāṁ rūpāṇām aikyokter ity arthaḥ ||12|| ",3
4702,"rpc : 8.1.13-14, 8.5.19, 5.11.12-13",2
4703,hds : 10.69.2,2
4707,api caivam ekam ||,2
4709,api ceti kiṁ cety arthaḥ | amātro’nanta-mātraś ca [māṇḍūkya-kārikā 29] ity eke śākhina evam abhedenānanta-rūpatvena cainaṁ paṭhanti | amātraḥ svāṁśa-bheda-śūnyaḥ | ananta-mātro’saṅkhyeya-svāṁśaḥ | ,3
4711,eka eva paro viṣṇuḥ sarvatrāpi na saṁśayaḥ |,2
4712,aiśvaryād rūpam ekaṁ ca sūryavad bahudheyate || iti smṛteś ca |,4
4716,maṇir yathā vibhāgena nīla-pītādibhir yutaḥ |,2
4717,rūpa-bhedam avāpnoti dhyāna-bhedāt tathācyutaḥ || [viṣṇu-tantra],2
4719,yat tad vapur bhāti vibhūṣaṇāyudhair,2
4720,avyakta-cid-vyaktam adhārayad dhariḥ |,2
4721,babhūva tenaiva sa vāmano vaṭuḥ,2
4722,sampaśyator divya-gatir yathā naṭaḥ || [bhā.pu. 8.18.12] ,2
4726,rpc : 11.11.6-7,2
4727,hds : 9.18.12.,2
4734,"athātma-vigrahatvaṁ bhagavataḥ pratipādyate | vigrahasyātmano bhede satyātmopasarjane tasmin bhaktir apy upasarjanī-bhāvam āsīd iti cen, na caivam asti | tatraiva tasyā prādhānyenānubhavāt | tathā hi—sac-cid-ānanda-rūpāya kṛṣṇāyākliṣṭa-kāriṇe [go.tā.u. 1.2], tam ekaṁ govindaṁ sac-cid-ānanda-vigraham [go.tā.u. 1.29] ity ādkam atharva-śirasi śrūyate | tatra brahma vigrahavan na veti saṁśaye sac-cid-ānando rūpaṁ yayseti bahuvrīhy-āśrayaṇād viṣṇor mūrtir ity ādi vyapadeśāc ca vigrahavat tad iti prāpte—",5
4736,arūpavad eva hi tat-pradhānatvāt ||,2
4742,hds : 10.27.11.,2
4748,prakāśavac cāvaiyarthyāt ||,2
4750,śaṅkā-nirāsāya ca-śabdaḥ | saptamy-antād ivārthe vatiḥ | prakāśaika-rūpe’pi ravau vigrahavattvasya yathā dhyāna-hetutvād avaiyarthyaṁ tathā jñānānandaika-rase’pi brahmaṇi tasya tan mantavyam | tad-dhetutvād eva | itarathā dhyānānupapattiḥ | dhyāyati kāntaṁ virahiṇī ity ādau vigraha-viṣayaṁ tad dṛṣṭam ||15||,3
4752,"rpc : 2.7.41, 10.14.29, 10.63.39, 1.2.11",2
4753,"hds : 10.3.13, 10.3.24.",2
4759,āha ca tan-mātram ||,2
4762,sat-puṇḍarīka-nayanaṁ meghābhaṁ vaidyutāmbaram |,2
4763,dvi-bhujaṁ jñāna-mudrāḍhyaṁ vana-mālinam īśvaram || [go.tā.u. 1.9],2
4765,atra puṇḍarīkākṣatvādi-dharmā sa-vigraha eva īśvara iti visphuṭam | deha-dehi-bhidā caiva neśvare vidyate kvacit iti smṛtiś ca | tathāha—atra dehād bhinno dehīty evaṁ bhideśvara-vastuni nāsti | kiṁ tu deha eva dehīti labdham ||16||,3
4767,"rpc : 10.13.54, 1.18.23, 12.8.43",2
4772,darśayati cātho api smaryate ||,2
4774,"sākṣāt-prakṛti-paro yo’yam ātmā gopālaḥ kathaṁ tv avatīrṇo bhūmyāṁ hi vai [go.tā.u. 2.23] iti tatraivottaratra paṭhitā śrutiḥ paramātmānam eva vigrahaṁ darśayati | gopāla-śabdaḥ khalu parama-kamanīya-pāda-mukhādi-saṁniveśiny abhra-śyāme sarveśe vastuni mukhyaḥ | pūrvatra--gopa-veśam abhrābhaṁ taruṇaṁ kalpa-drumāśritam, sat-puṇḍarīka-nayanaṁ [go.tā.u. 1.8-9] ity ādi śravaṇāt | smaryate cātmaiva vigraha iti | ",4
4776,īśvaraḥ paramaḥ kṛṣṇaḥ sac-cid-ānanda-vigrahaḥ |,2
4777,anādir ādir govindaḥ sarva-kāraṇa-kāraṇam || ity ādibhiḥ |,2
4781,etat tvayā na vijñeyaṁ rūpavān iti dṛśyate | ,2
4782,icchan muhūrtān naśyeyam īśo’haṁ jagato guruḥ | ,2
4783,mātrātma hy eṣā mayā sṛṣṭā yan māṁ paśyaasi nārada | ,2
4784,sarva-bhūta-guṇair yuktaṁ naiva tvaṁ jñātum arhasi || iti smṛteḥ |,2
4788,"rpc : 8.3.21, 8.3.23, 7.9.47, 10.2.34-37.",2
4789,hds : 10.14.1-2,2
4799,bahavaḥ sūryakā yadvat sūryasya sadṛśā jale |,2
4800,evam evātmakā loke parātma-sadṛśā matā || ity ādi śrūyate |,2
4804,darpaṇābhihitā dṛṣṭiḥ parāvṛttya svam ānanam |,2
4805,vyāpnuvatyābhimukhyena vyatyastaṁ darśayen mukham || iti |,2
4809,ata eva copamā sūryakādivat ||,2
4813,"rpc : 11.18.31, 10.54.44, 3.28.43.",4
4814,"hds : 11.11.6, 6.16.46",2
4820,ambuvad agrahaṇāt tu na tathātvam ||,2
4822,"tur avadhāraṇe | ṣaṣṭhy-antāt saptamy-antād vā vatiḥ | ambuvad bimba-viprakṛṣṭasyopādher agrahaṇān na tathātvam | paramātmano vibhutvena tad-vidūra-padārtha-prasiddher upameya-koṭer upamāna-koṭi-tulyatvaṁ nety arthaḥ | bimba-vidūre jalādy-upādhau paricchinnasya sūryāder ābhāso gṛhyate, naivaṁ paramātmanaḥ tasyāparicchedāt | ato na tathātvam iti vā, paramātmanaḥ pratibimbo jīvo na bhavati | alohitam acchāyam iti śruteḥ | kintu tadvac cetana eva saḥ—nityo nityānāṁ cetanaś cetanānām iti tadāpattiḥ | na cātra śabdo’pi dṛṣṭāntaḥ vaidharmyāt | tasmād viṣṇoḥ pratibimbo neti ||19||",5
4825,hds : 11.1.14,2
4831,vṛddhi-hrāsa-bhāktvam antarbhāvād ubhaya-sāmañjasyād evam ||,2
4833,"pratibimba-śāstreṇa mukhyayā vṛttyā nāyaṁ dṛṣṭāntaḥ prayujyate, kintu guṇa-vṛttyaiva vṛddhi-hrāsa-bhāktvam | sādharmyāṁśam āśritya upalakṣaṇam etat | kutaḥ ? antarbhāvāt | etasminn evāṁśe śāstra-tātparya-parisamāpter ity arthaḥ | evaṁ saty ubhaya-sāmañjasyāt | upamānopameyayoḥ saṅgater ity arthaḥ | ayaṁ bhāvaḥ—pūrva-sūtre bimba-pratibimba-bhāvasya mukhyasya nirāsāt kiñcit sādharmyam ādāya prakṛte tad-bhāvaḥ prakīrtyate | tac cetthaṁ bodhyaṁ—sūryo hi vṛddhi-bhāk jalādy-upādhi-dharmair asampṛktaḥ svatantraś ca tat- pratibimbāḥ sūryakās tad-dhrāsa-bhājo jalādy-upādhi-dharma-yojinaḥ paratantrāś ca bhavanty evaṁ paramātmā vibhuḥ prakṛṭi-dharmair asampṛktaḥ svantantraś ca, tad-aṁśakāḥ jīvās tv aṇavaḥ prakṛti-dharma-yoginaḥ para-tantrāś ceti | tasmād iyam upamā tad-bhinnatva-tad-adhīnatva-tat-sādṛśyair eva dharmaiḥ siddhā | na tūpādhi-pratiphalita-rūpābhāsatvena dharmeṇeti | ata eva nirupādhi-pratibimbo jīva ity āha paiṅgi-śrutiḥ | ",7
4835,sopādhir anupādhiś ca pratibimbo dvidheṣyate |,2
4836,jīva īśasyānupādhir indracāpo yathā raveḥ || iti ||20||,2
4839,hds : 3.7.11,2
4843,darśanāc ca ||,2
4848,hds : 3.7.16,2
4852,"nanu naitad upapadyate paramātmavac cetano jīva iti, kintu tad-ābhāsa eva saḥ | bṛhad-āraṇyake dve vāva [bṛ.ā.u. 2.3.1] ity ādinā tad-anya-vastu-mātra-pratiṣedhāt | tathā hi—dve vāva brahmaṇo rūpe mūrtaṁ caivāmūrtaṁ ca ity upakramya, dvairāśyena vibhaktāni pañca-bhūtāni brahmaṇo rūpatvena parāmṛśya, tasya haitasya puruṣasya rūpaṁ, yathā māhārajanaṁ vāso yathā pāṇḍv-āvikaṁ yathendragopo yathā’agny-arcir yathā puṇḍarīkaṁ yathā sakṛd-vidyuttam | sakṛd vidyutteva ha vā asya śrīr bhavati ya evaṁ veda [bṛ.ā.u. 2.3.6] ity anena punaḥ puruṣa-śabdoditasya tasya māhārajanādīni rūpāṇi darśaytivedam āmnāyate—athāta ādeśo neti neti | na hy etasmād iti | nety anyat param asti | atha nāma-dheyaṁ satyasya satyam iti | prāṇā vai satyam | teṣām eṣa satyam iti | asyārthaḥ—atha saprapañca-mūrtāmūrtādi-rūpa-nirūpaṇānantaraṁ yasmāt tat-parijñānān niratiśayaṁ śreyo nāsti, ato neti neti ity ādeśaḥ | neti netīty upadeśyamānaṁ brahmaiva bodhyam ity arthaḥ | tatra vāsanā-rāśi-bhūta-rāśyor jaḍa-cetanayor vā tad-anyayoḥ pratiṣedhāya vīpsā | ādeśārtham evāha—na hīti | etasmād brahmaṇo’nyan na hy astīti netīty ucyate | ",9
4856,prakṛtaitāvattvaṁ hi pratiṣedhati tato bravīti ca bhūyaḥ ||,2
4858,"na hy eṣā śrutir nirviśeṣam ekam eva brahmeti pratipādayantī tad anyad vastu-mātraṁ pratiṣedhati | kiṁ tarhi rūpa-viśiṣṭaṁ tad bruvanṭi prakṛtaitāvattvaṁ pratiṣedhati | dve vāva [bṛ.ā.u 2.4.1] ity ādinā | yāni rūpāṇi mūrtāmūrtādīni prakṛtāni tair yad brahmaṇa etāvattvam iyattā tat pratyākhyāti, na tu prakṛtāni rūpāṇīti | tataḥ pratiṣedhānantaraṁ bhūyaḥ pracuraṁ tasya satya-nāmādikaṁ rūpaṁ bravīti ca | tataś cāyam ādeśa-vākyārthaḥ |",3
4860,"atha mūrtādi-rūpa-nirūpaṇānantaram | yasmād aparimita-rūpaṁ brahma, ato neti netīty ādeśaḥ | iti-śabdasya samāpty-arthakatvāt | iti na pūrvokta-mūrtādi-lakṣaṇam iyattvāvad eva brahmaṇo rūpaṁ nety arthaḥ, kintu neti sa satya-nāmādikam anīyad rūpam astīti | etam arthṁ śrutir eva vyācaṣṭe | na hy etasmād [bṛ.ā.u 2.3.6] ity ādinā |",3
4862,"asyārthaḥ—etasmān mūrtādi-lakṣaṇād rūpāt param anyat satya-nāmādi-rūpam iti iyad eva na vācyam | kiṁ tarhi ? neti | tena rūpāntarāṇām upalakṣaṇād aniyad eva tad vācyam ity arthaḥ | tad eva dik-pradarśanārtham āha—atha nāma-dheyam iti, satyasya satyam iti | yan nāma tac ca brahmaṇo rūpaṁ bravīti | tasya niruktiḥ prāṇo vai satyam iti | prāṇāḥ prāṇinaḥ | rūpāṇy ara viśeṣāḥ | iha hi prākṛtāprākṛtānanta-viśeṣaṇa-vaiśiṣṭyaṁ brahmaṇaḥ pratipādyate | na tu tad anyat vastu-mātraṁ pratiṣidhyate | tatra mūrtāmūrtāni rūpāṇi prākṛtāni | māhārajanādīni tv aprākriyānīti bodhyam | prāṇa-śabditānāṁ jīvānāṁ satya-śabda-vācyatvam | khādivat svarūpānyathābhāvātmaka-pariṇāmābhāvāt tebhyo’pi bhāvṇo’pi satyatvaṁ, tadvaj jñāna-saṅkoca-vikāśātmakasya pariṇāmasya tasminn abhāvāt | tasmān nitya-caitanyātmako jīvas tad-vilakṣaṇo’nanta-kalyāṇa-guṇa-gaṇaḥ pūrvātmety upapannā tasmin bhaktir iti | ",5
4866,"rpc : 10.2.26, 10.14.7, 10.87.37, 8.3.24, 11.3.36-37, 12.6.27, 10.3.25",2
4869, --o)0(o--,2
4876,tad avyaktam āha hi ||,2
4878,tad brahma svato vyaktaṁ pratyag eva hi yasmāt—na sadṛśe tiṣṭhati rūpam asya na cakṣuṣā paśyati kaścanainam [ka.u. 2.3.9] iti kaṭha-śrutis tathāha | agṛhyo na hi gṛhyate [bṛ.ā.u 3.9.26] iti śruty-antaraṁ ca | avyakto’kṣara ity uktas tam āhuḥ paramāṁ gatim [gītā 8.21] iti smṛtiś ca ||23||,7
4880,"rpc : 6.3.16, 10.10.32",2
4888,"atha pratīco’pi tasya jñāna-bhakti-labhyatvaṁ darśayati | sarvathā daurlabhye nairāśyena bhakter anudayaḥ | tathā hi śrūyate kaivalyopaniṣadi—śraddhā-bhakti-dhyāna-yogād avaiti iti | atra śraddhālur bhaktimān hariṁ dhyāyan prāpnotīti pratīyate | iha mānasena pratyakṣeṇa grāhyo harir uta cakṣur-ādinā veti vīkṣāyāṁ manasaivedam āptatvam, manasaivānudraṣṭavyam iti sāvadhāraṇād bṛhad-āraṇyaka-vākyāt mānasenaiva tena grāhya iti prāpte—",5
4890,api saṁrādhane pratyakṣānumānābhyām || ,2
4894,parāñci khāni vyatṛṇat svayambhūs,2
4895,tasmāt parāṁ paśyati nāntarātman | ,2
4896,kaścid dhīraḥ pratyag ātmānam aikṣad,2
4897,āvṛtta-cakṣur amṛtatvam icchan || [ka.u. 2.1.1] iti kāṭhake |,2
4899,jñāna-prasādena viśuddha-sattvas ,2
4900,tatas tu taṁ paśyate niṣkalaṁ dhyāyamānaḥ || [mu.u. 3.1.8] iti muṇḍāke ca vidvad-bhakta-dṛśyatva-śravaṇāt | ,2
4902,nāhaṁ vedair na tapasā na dānena na cejyayā |,2
4903,śakya evaṁ-vidho draṣṭuṁ dṛṣṭavān asi māṁ yathā || ,2
4904,bhaktyā tv ananyayā śakya aham evaṁ-vidho’rjuna |,2
4905,jñātuṁ draṣṭuṁ ca tattvena praveṣṭuṁ ca parantapa || [gītā 11.53-54] ity ādi smaraṇāc ca |,2
4910,hds : 3.9.11,2
4914,prakāśādivac cāvaiśeṣyāt || ,2
4916,"nety anuvartate | prakāśo vahniḥ sa yathā sūkṣma-rūpeṇāvyaktaḥ, sthūla-rūpeṇa tu dṛśyate evam īśvara iti cet, na | kutaḥ ? agnivat saukṣmya-sthaulya-viśeṣābhāvāt, asthūlam anaṇv ahrasvam [bṛ.ā.u 3.8.8] iti śruteḥ | ",3
